actor_id,actor_name,role,movie_id,imdb_id,movie_name,nett_gross,verdict
34,Kader Khan,Actor,2460,tt0149568,Aa Ab Laut Chalen,110200000.0,Below Average
34,Kader Khan,Actor,2464,tt4995644,Sikandar Sadak Ka,6850000.0,Disaster
34,Kader Khan,Actor,2491,tt0119760,Naseeb,14950000.0,Disaster
34,Kader Khan,Actor,2494,tt0286772,Kudrat,12975000.0,Disaster
34,Kader Khan,Actor,2497,tt2676008,Maha Yuddh,2000000.0,Disaster
34,Kader Khan,Actor,2512,tt0286683,Hero Hindustani,19400000.0,Flop
34,Kader Khan,Actor,2515,tt0118673,Bade Miyan Chote Miyan,191900000.0,Hit
34,Kader Khan,Actor,2526,tt0396255,Tirchhi Topiwale,22600000.0,Flop
34,Kader Khan,Actor,2528,tt0483288,Mere Do Anmol Ratan,6600000.0,Disaster
34,Kader Khan,Actor,2553,tt0210659,Dulhe Raja,127450000.0,Hit
34,Kader Khan,Actor,2554,tt0349635,Jaane Jigar,7175000.0,Disaster
34,Kader Khan,Actor,2559,tt0205968,Gharwali Baharwali,80250000.0,Average
34,Kader Khan,Actor,2567,tt4148838,Mard,22875000.0,Flop
34,Kader Khan,Actor,2564,tt2671334,Angaar Vadee,1700000.0,Disaster
34,Kader Khan,Actor,2569,tt2679060,Jiyaala,1300000.0,Disaster
34,Kader Khan,Actor,2572,tt0118654,Aunty No. 1,53400000.0,Below Average
34,Kader Khan,Actor,2599,tt0118680,Banarasi Babu,55750000.0,Flop
34,Kader Khan,Actor,2600,tt2679258,Aag Aur Tezaab,2700000.0,Flop
34,Kader Khan,Actor,2623,tt0251395,Shapath,49500000.0,Semi Hit
34,Kader Khan,Actor,2633,tt0135161,Bhai,84000000.0,Semi Hit
34,Kader Khan,Actor,2642,tt0118957,Deewana Mastana,135900000.0,Hit
34,Kader Khan,Actor,2641,tt0162480,Mr. & Mrs. Khiladi,93650000.0,Semi Hit
34,Kader Khan,Actor,2649,tt0172534,Hameshaa,16200000.0,Disaster
34,Kader Khan,Actor,2653,tt0251068,Ek Phool Teen Kaante,2500000.0,Disaster
34,Kader Khan,Actor,2659,tt0317301,Daadagiri,26600000.0,Flop
34,Kader Khan,Actor,2661,tt0251426,Tarazu,32625000.0,Flop
34,Kader Khan,Actor,2675,tt2656940,Allah Meharban To Gadha Pahelwan,1275000.0,Disaster
34,Kader Khan,Actor,2684,tt0337749,Zameer - The Awakening Of A Soul,16325000.0,Disaster
34,Kader Khan,Actor,2686,tt0152278,Sanam,17300000.0,Flop
34,Kader Khan,Actor,2703,tt0119427,Judaai,140950000.0,Super Hit
34,Kader Khan,Actor,2704,tt0119285,Hero No. 1,170750000.0,Super Hit
34,Kader Khan,Actor,2706,tt0119428,Judwaa,131400000.0,Hit
34,Kader Khan,Actor,2736,tt0338855,Chhote Sarkar,39250000.0,Flop
34,Kader Khan,Actor,2738,tt0135641,Sapoot,66075000.0,Flop
34,Kader Khan,Actor,2740,,Phool Bane Patthar,900000.0,Disaster
34,Kader Khan,Actor,2741,tt1027849,Rangbaaz,20975000.0,Flop
34,Kader Khan,Actor,2760,,Maa Ke Aansu,100000.0,Disaster
34,Kader Khan,Actor,2774,tt0115668,Bhishma,30775000.0,Flop
34,Kader Khan,Actor,2775,tt0378281,Maahir,15050000.0,Disaster
34,Kader Khan,Actor,2778,tt2679362,Sindoor Ki Holi,1100000.0,Disaster
34,Kader Khan,Actor,2807,tt0246905,Saajan Chale Sasural,138200000.0,Super Hit
34,Kader Khan,Actor,2822,tt0115620,Bandish,25325000.0,Flop
34,Kader Khan,Actor,2825,tt0446889,Aatank,4075000.0,Disaster
34,Kader Khan,Actor,2833,tt0338960,Ek Tha Raja,26575000.0,Flop
34,Kader Khan,Actor,2918,tt0112876,Diya Aur Toofan,18425000.0,Flop
34,Kader Khan,Actor,2920,tt0115009,Yaraana,52075000.0,Flop
34,Kader Khan,Actor,2933,tt0230313,Hukumnaama,300000.0,Disaster
34,Kader Khan,Actor,2935,tt0113455,Jallaad,46925000.0,Semi Hit
34,Kader Khan,Actor,2938,tt1027867,Veer,16975000.0,Flop
34,Kader Khan,Actor,2951,tt0114031,Oh Darling Yeh Hai India,17775000.0,Disaster
34,Kader Khan,Actor,2953,tt0172574,Hulchul,57525000.0,Flop
34,Kader Khan,Actor,2974,tt0101616,Coolie No. 1,125575000.0,Super Hit
34,Kader Khan,Actor,2960,tt0173301,Taaqat,14850000.0,Flop
34,Kader Khan,Actor,2984,tt0400170,Anokha Andaaz,2200000.0,Disaster
34,Kader Khan,Actor,2992,tt0114615,Taqdeerwala,34325000.0,Flop
34,Kader Khan,Actor,2997,tt0112884,The Don,30525000.0,Flop
34,Kader Khan,Actor,3004,tt0267703,Maidan-E-Jung,42175000.0,Flop
34,Kader Khan,Actor,3013,tt0385312,Vartmaan,1925000.0,Disaster
34,Kader Khan,Actor,3015,tt0343048,Surakshaa,38225000.0,Below Average
34,Kader Khan,Actor,3046,tt0110584,Mr. Azaad,32250000.0,Flop
34,Kader Khan,Actor,3050,tt0172488,Ghar Ki Izzat,8450000.0,Flop
34,Kader Khan,Actor,3054,tt0976027,Chhoti Bahoo,2400000.0,Disaster
34,Kader Khan,Actor,3074,tt0110438,Main Khiladi Tu Anari,78825000.0,Hit
34,Kader Khan,Actor,3075,tt2579176,Rakhwale,5350000.0,Disaster
34,Kader Khan,Actor,3094,tt0338690,Aag,32175000.0,Flop
34,Kader Khan,Actor,3088,tt0109710,Eena Meena Deeka,39300000.0,Flop
34,Kader Khan,Actor,3107,tt2679304,Watan,3400000.0,Disaster
34,Kader Khan,Actor,3108,,Aatish,64250000.0,Average
34,Kader Khan,Actor,3136,tt0347566,Mohabbat Ki Arzoo,10525000.0,Disaster
34,Kader Khan,Actor,3137,tt0317985,Pehla Pehla Pyar,17550000.0,Flop
34,Kader Khan,Actor,3141,tt0173156,Saajan Ka Ghar,37625000.0,Semi Hit
34,Kader Khan,Actor,3147,tt0109116,Andaz,52975000.0,Below Average
34,Kader Khan,Actor,3158,tt0110254,Khuddar,45050000.0,Semi Hit
34,Kader Khan,Actor,3162,tt0349618,Insaaf Apne Lahoo Se,10875000.0,Disaster
34,Kader Khan,Actor,3170,tt0267845,Prem Shakti,12200000.0,Disaster
34,Kader Khan,Actor,3183,tt0110942,Raja Babu,82350000.0,Super Hit
34,Kader Khan,Actor,3321,tt0424489,Tere Payal Mere Geet,4775000.0,Disaster
34,Kader Khan,Actor,3322,tt0108109,Shatranj,30900000.0,Flop
34,Kader Khan,Actor,3327,tt0267424,Dhanwaan,13875000.0,Disaster
34,Kader Khan,Actor,3331,tt0231197,Aulad Ke Dushman,20750000.0,Flop
34,Kader Khan,Actor,3833,,Hum Hain Kamaal Ke,,
34,Kader Khan,Actor,3838,,Dil Tera Aashiq,,
34,Kader Khan,Actor,3840,,Dosti Ki Saugandh,,
34,Kader Khan,Actor,3845,,Chaahonga Main Tujhe,,
34,Kader Khan,Actor,3850,,Jeevan Ki Shatranj,,
34,Kader Khan,Actor,3851,,Apaatkaal,,
34,Kader Khan,Actor,3876,,Guru Dev,,
34,Kader Khan,Actor,3859,,Dil Hai Betaab,,
34,Kader Khan,Actor,3888,,Meharbaan,,
34,Kader Khan,Actor,3895,,Rang,,
34,Kader Khan,Actor,3897,,Badi Bahen,,
34,Kader Khan,Actor,3904,,Kayda Kanoon,,
34,Kader Khan,Actor,3907,,Zakhmo Ka Hisaab,,
34,Kader Khan,Actor,3908,,Aashik Aawara,,
34,Kader Khan,Actor,3927,,Aankhen,,
34,Kader Khan,Actor,3954,,Dil Hi To Hai,,
34,Kader Khan,Actor,3965,,Umar 55 Ki Dil Bachpan Ka,,
34,Kader Khan,Actor,5828,,Ghar Jamai,,
34,Kader Khan,Actor,5830,,Kamsin,,
34,Kader Khan,Actor,5842,,Phoolwati,,
34,Kader Khan,Actor,5849,,Angaar,,
34,Kader Khan,Actor,5857,,Nagin Aur Lootere,,
34,Kader Khan,Actor,5862,,Bol Radha Bol,,
34,Kader Khan,Actor,5867,,Humshakal,,
34,Kader Khan,Actor,5878,,Honeymoon,,
34,Kader Khan,Actor,5882,,Ganga Bani Shola,,
34,Kader Khan,Actor,5883,,Parasmani,,
34,Kader Khan,Actor,5887,,Kasak,,
34,Kader Khan,Actor,5888,,Ganga Ka Vachan,,
34,Kader Khan,Actor,5895,,Tyagi,,
34,Kader Khan,Actor,5921,,Meri Janeman,,
34,Kader Khan,Actor,5931,,Suryavanshi,,
34,Kader Khan,Actor,5917,,Rajoo Dada,,
34,Kader Khan,Actor,5937,,Insaaf Ki Devi,,
34,Kader Khan,Actor,5938,,Vansh,,
34,Kader Khan,Actor,5944,,Daulat Ki Jung,,
34,Kader Khan,Actor,5952,,Yaara Dildara,,
34,Kader Khan,Actor,5953,,Maa,,
34,Kader Khan,Actor,5955,,Sapnon Ka Mandir,,
34,Kader Khan,Actor,5967,,Ganga Jamuna Ki Lalkaar,,
34,Kader Khan,Actor,5990,,Saajan,,
34,Kader Khan,Actor,5991,,Mera Dil Tere Liye,,
34,Kader Khan,Actor,6003,,Swarg Yahan Narak Yahan,,
34,Kader Khan,Actor,6004,,Indrajeet,,
34,Kader Khan,Actor,6007,,Nachnewale Gaanewale,,
34,Kader Khan,Actor,6016,,Trinetra,,
34,Kader Khan,Actor,6039,,Do Matwale,,
34,Kader Khan,Actor,6040,,Ramwati,,
34,Kader Khan,Actor,6045,,Karz Chukana Hai,,
34,Kader Khan,Actor,6068,,Khoon Ka Karz,,
34,Kader Khan,Actor,6078,,Hum,,
34,Kader Khan,Actor,6085,,Pyar Ka Devta,,
34,Kader Khan,Actor,6005,,Paigham,,
36,Amrish Puri,Actor,899,,Aahat - Ek Ajib Kahani,175000.0,Disaster
36,Amrish Puri,Actor,1339,tt3628714,Mission - The Last War,225000.0,Disaster
36,Amrish Puri,Actor,1548,tt0846704,Kachchi Sadak,1775000.0,Disaster
36,Amrish Puri,Actor,412,,Kisna,82200000.0,Disaster
36,Amrish Puri,Actor,459,tt0437238,Hulchul,202900000.0,Hit
36,Amrish Puri,Actor,443,tt0418460,Aitraaz,155800000.0,Average
36,Amrish Puri,Actor,482,tt0435437,Taarzan - The Wonder Car,42550000.0,Disaster
36,Amrish Puri,Actor,453,tt0418362,Mujhse Shaadi Karogi,291100000.0,Hit
36,Amrish Puri,Actor,461,tt0415003,Garv - Pride & Honour,143800000.0,Below Average
36,Amrish Puri,Actor,455,tt0323013,Lakshya,235550000.0,Flop
36,Amrish Puri,Actor,1163,tt0364303,Dev,68300000.0,Flop
36,Amrish Puri,Actor,491,tt0416120,Police Force - An Inside Story,11950000.0,Disaster
36,Amrish Puri,Actor,506,tt0386121,Woh Tera Naam Tha,8950000.0,Disaster
36,Amrish Puri,Actor,580,tt0391079,Dil Pardesi Ho Gayaa,19500000.0,Disaster
36,Amrish Puri,Actor,533,tt0388315,Out Of Control,47700000.0,Flop
36,Amrish Puri,Actor,525,tt0340178,Jaal - The Trap,71000000.0,Flop
36,Amrish Puri,Actor,509,tt0347167,The Hero - Love Story of a Spy,262250000.0,Below Average
36,Amrish Puri,Actor,526,tt0348656,Khushi,90300000.0,Flop
36,Amrish Puri,Actor,615,tt0341549,Rishtey,59950000.0,Flop
36,Amrish Puri,Actor,604,tt0326983,Jaani Dushman - Ek Anokhi Kahani,107250000.0,Flop
36,Amrish Puri,Actor,623,tt0284479,Sharaarat,6325000.0,Disaster
36,Amrish Puri,Actor,1252,tt0325041,Badhaai Ho Badhaai,37900000.0,Disaster
36,Amrish Puri,Actor,1976,tt2677146,Badmaash No. 1,1450000.0,Disaster
36,Amrish Puri,Actor,671,tt0291376,Nayak,107500000.0,Flop
36,Amrish Puri,Actor,668,tt0248617,Yaadein,146450000.0,Flop
36,Amrish Puri,Actor,657,tt0284137,Gadar - Ek Prem Katha,768800000.0,All Time Blockbuster
36,Amrish Puri,Actor,665,tt0284328,Mujhe Kucch Kehna Hai,172750000.0,Super Hit
36,Amrish Puri,Actor,708,tt0272543,Censor,3950000.0,Disaster
36,Amrish Puri,Actor,662,tt0256692,Chori Chori Chupke Chupke,183450000.0,Semi Hit
36,Amrish Puri,Actor,685,tt0255713,Zubeidaa,34750000.0,Disaster
36,Amrish Puri,Actor,712,tt0213890,Mohabbatein,418800000.0,Blockbuster
36,Amrish Puri,Actor,737,tt0255112,Dhaai Akshar Prem Ke,81650000.0,Flop
36,Amrish Puri,Actor,717,tt0247944,Badal,153800000.0,Hit
36,Amrish Puri,Actor,2338,tt0215245,Thakshak,36450000.0,Disaster
36,Amrish Puri,Actor,2345,tt0286640,Gair,32950000.0,Flop
36,Amrish Puri,Actor,2384,tt0211934,Baadshah,148700000.0,Average
36,Amrish Puri,Actor,2388,tt0152836,Taal,214950000.0,Semi Hit
36,Amrish Puri,Actor,2426,,Jai Hind,15600000.0,Disaster
36,Amrish Puri,Actor,2429,tt0282275,Zulmi,27425000.0,Flop
36,Amrish Puri,Actor,2445,tt0284811,Aarzoo,55950000.0,Flop
36,Amrish Puri,Actor,2446,tt0339239,Kaala Samrajya,10250000.0,Disaster
36,Amrish Puri,Actor,2449,tt0172704,Lal Baadshah,70850000.0,Flop
36,Amrish Puri,Actor,2496,tt0262527,Jhoot Bole Kauwa Kaate,40450000.0,Flop
36,Amrish Puri,Actor,2500,tt0210609,China Gate,127750000.0,Average
36,Amrish Puri,Actor,2499,tt0207415,Doli Saja Ke Rakhna,23550000.0,Disaster
36,Amrish Puri,Actor,2544,tt0286488,Barood,48500000.0,Flop
36,Amrish Puri,Actor,2562,tt0238591,Sham Ghansham,18750000.0,Flop
36,Amrish Puri,Actor,2575,tt0286936,Salaakhen,93400000.0,Flop
36,Amrish Puri,Actor,2616,tt0479729,Nirnayak,2850000.0,Disaster
36,Amrish Puri,Actor,2620,tt0233422,Chachi 420,114200000.0,Hit
36,Amrish Puri,Actor,2626,tt0135393,Dhaal,26850000.0,Flop
36,Amrish Puri,Actor,2660,tt0119861,Pardes,228300000.0,Super Hit
36,Amrish Puri,Actor,2661,tt0251426,Tarazu,32625000.0,Flop
36,Amrish Puri,Actor,2677,tt0286724,Itihaas,60500000.0,Flop
36,Amrish Puri,Actor,2681,tt0120456,Virasat,113200000.0,Hit
36,Amrish Puri,Actor,2683,tt0251194,Mahaanta,52550000.0,Flop
36,Amrish Puri,Actor,2682,tt0286942,Sardari Begum,900000.0,Disaster
36,Amrish Puri,Actor,2690,tt0136352,Koyla,148800000.0,Average
36,Amrish Puri,Actor,2696,tt0119295,Himalay Putra,39600000.0,Flop
36,Amrish Puri,Actor,2739,,Ghatak,152350000.0,Super Hit
36,Amrish Puri,Actor,2756,tt0286593,Diljale,90900000.0,Semi Hit
36,Amrish Puri,Actor,2769,tt0116690,Jeet,161300000.0,Super Hit
36,Amrish Puri,Actor,2801,tt0151090,Jaan,100825000.0,Hit
36,Amrish Puri,Actor,2802,tt0117983,Tu Chor Main Sipahi,61950000.0,Below Average
36,Amrish Puri,Actor,2828,tt0339864,Vijeta,30900000.0,Flop
36,Amrish Puri,Actor,2834,tt0350604,Beqabu,23975000.0,Flop
36,Amrish Puri,Actor,2835,tt0117672,Smuggler,8725000.0,Flop
36,Amrish Puri,Actor,2883,tt0286672,Haqeeqat,62500000.0,Below Average
36,Amrish Puri,Actor,3036,tt0112870,Dilwale Dulhania Le Jayenge,533125000.0,All Time Blockbuster
36,Amrish Puri,Actor,2931,tt0113528,Kartavya,33500000.0,Flop
36,Amrish Puri,Actor,2936,tt0375791,Gundaraj,50800000.0,Flop
36,Amrish Puri,Actor,2951,tt0114031,Oh Darling Yeh Hai India,17775000.0,Disaster
36,Amrish Puri,Actor,2953,tt0172574,Hulchul,57525000.0,Flop
36,Amrish Puri,Actor,2944,tt0347722,Paappi Devataa,9200000.0,Disaster
36,Amrish Puri,Actor,2993,tt0178392,Droh Kaal,8875000.0,Flop
36,Amrish Puri,Actor,2995,tt0114175,Prem,38775000.0,Flop
36,Amrish Puri,Actor,3004,tt0267703,Maidan-E-Jung,42175000.0,Flop
36,Amrish Puri,Actor,3009,tt0343850,Jai Vikraanta,48100000.0,Below Average
36,Amrish Puri,Actor,3032,tt0113526,Karan Arjun,252850000.0,Blockbuster
36,Amrish Puri,Actor,3137,tt0317985,Pehla Pehla Pyar,17550000.0,Flop
36,Amrish Puri,Actor,3143,tt0110881,Paramaatma,8650000.0,Disaster
36,Amrish Puri,Actor,3144,tt0440604,Maha Shaktishaali,15750000.0,Flop
36,Amrish Puri,Actor,3149,tt0348187,Tejasvini,37550000.0,Average
36,Amrish Puri,Actor,3182,tt0290183,Elaan,46100000.0,Hit
36,Amrish Puri,Actor,3844,,Suraj Ka Satvan Ghoda,,
36,Amrish Puri,Actor,3857,,Gardish,,
36,Amrish Puri,Actor,3902,,Sangram,,
36,Amrish Puri,Actor,3917,,Damini,,
36,Amrish Puri,Actor,3939,,Divyashakti,,
36,Amrish Puri,Actor,5837,,Muskurahat,,
36,Amrish Puri,Actor,5877,,Tahalka,,
36,Amrish Puri,Actor,5884,,Deewana,,
36,Amrish Puri,Actor,5929,,I Love You,,
36,Amrish Puri,Actor,5940,,Vishwatma,,
36,Amrish Puri,Actor,5938,,Vansh,,
36,Amrish Puri,Actor,5965,,Phool Aur Kaante,,
36,Amrish Puri,Actor,5977,,Kohraam,,
36,Amrish Puri,Actor,5988,,Dharam Sankat,,
36,Amrish Puri,Actor,6001,,Saudagar,,
36,Amrish Puri,Actor,6016,,Trinetra,,
36,Amrish Puri,Actor,6049,,Benaam Badsha,,
36,Amrish Puri,Actor,6050,,Tujhe Nahin Chhodunga,,
36,Amrish Puri,Actor,6051,,Shikari,,
36,Amrish Puri,Actor,6052,,Ajooba,,
36,Amrish Puri,Actor,6059,,Mast Kalandar,,
36,Amrish Puri,Actor,6063,,Iraada,,
36,Amrish Puri,Actor,6067,,Numbri Aadmi,,
36,Amrish Puri,Actor,6087,,Jigarwala,,
37,Shatrughan Sinha,Actor,2895,,2 Chehare,125000.0,Disaster
37,Shatrughan Sinha,Actor,129,tt1727535,Rakht Charitra 2,25050000.0,Disaster
37,Shatrughan Sinha,Actor,128,tt1664809,Rakht Charitra,81675000.0,Flop
37,Shatrughan Sinha,Actor,880,tt1217608,Yaar Meri Zindagi,50000.0,Disaster
37,Shatrughan Sinha,Actor,465,tt0363409,Aan - Men at Work,92650000.0,Disaster
37,Shatrughan Sinha,Actor,1978,tt0317153,Bharat Bhagya Vidhata,9000000.0,Disaster
37,Shatrughan Sinha,Actor,2538,tt0395827,Zulm-O-Sitam,15000000.0,Flop
37,Shatrughan Sinha,Actor,2580,tt0315473,Deewana Hoon Pagal Nahi,1425000.0,Disaster
37,Shatrughan Sinha,Actor,2771,tt0322027,Dil Tera Diwana,35800000.0,Flop
37,Shatrughan Sinha,Actor,2804,,Agnee Prem,325000.0,Disaster
37,Shatrughan Sinha,Actor,2830,tt2145753,Jagannath,300000.0,Disaster
37,Shatrughan Sinha,Actor,2954,tt0115042,Zamaana Deewana,46700000.0,Flop
37,Shatrughan Sinha,Actor,2960,tt0173301,Taaqat,14850000.0,Flop
37,Shatrughan Sinha,Actor,3146,tt0112485,Betaaj Badshah,29650000.0,Flop
37,Shatrughan Sinha,Actor,3162,tt0349618,Insaaf Apne Lahoo Se,10875000.0,Disaster
37,Shatrughan Sinha,Actor,3331,tt0231197,Aulad Ke Dushman,20750000.0,Flop
37,Shatrughan Sinha,Actor,5926,,Adharm,,
37,Shatrughan Sinha,Actor,5997,,Ranbhoomi,,
37,Shatrughan Sinha,Actor,6010,,Kasba,,
37,Shatrughan Sinha,Actor,6063,,Iraada,,
37,Shatrughan Sinha,Actor,6077,,Saaya,,
38,Ashok Kumar,Actor,1415,,Love In Bombay,165000.0,Disaster
38,Ashok Kumar,Actor,2619,tt0250937,Ankhon Mein Tum Ho,5525000.0,Disaster
38,Ashok Kumar,Actor,2744,tt0117470,Return Of Jewel Thief,30075000.0,Flop
38,Ashok Kumar,Actor,3171,tt0388554,Yuhi Kabhi,50000.0,Disaster
38,Ashok Kumar,Actor,3940,,Superman,,
38,Ashok Kumar,Actor,5900,,Humlaa,,
38,Ashok Kumar,Actor,5971,,Maut Ki Sazaa,,
39,Rajendra Kumar,Actor,3862,,Phool,,
39,Rajendra Kumar,Actor,6036,,Insaaf Ka Khoon,,
39,Rajendra Kumar,Producer,3862,,Phool,,
41,Sharmila Tagore,Actor,793,,Life Goes On,375000.0,Disaster
41,Sharmila Tagore,Actor,77,tt1578261,Break Ke Baad,168625000.0,Flop
41,Sharmila Tagore,Actor,1093,tt1501301,Morning Walk,4175000.0,Disaster
41,Sharmila Tagore,Actor,152,tt1105709,8 x 10 Tasveer,154075000.0,Disaster
41,Sharmila Tagore,Actor,345,tt0493417,Fool N Final,178225000.0,Flop
41,Sharmila Tagore,Actor,346,tt0459605,Eklavya - The Royal Guard,188750000.0,Flop
41,Sharmila Tagore,Actor,411,tt0420304,Viruddh... Family Comes First,100700000.0,Below Average
41,Sharmila Tagore,Actor,715,tt0255111,Dhadkan,140200000.0,Average
41,Sharmila Tagore,Actor,2389,tt0206921,Mann,166450000.0,Average
41,Sharmila Tagore,Actor,2587,tt1265654,Ghar Bazar,300000.0,Disaster
41,Sharmila Tagore,Actor,5961,,Dastoor,,
43,Saif Ali Khan,Actor,5748,tt9248952,Jawaani Jaaneman,245800000.0,Flop
43,Saif Ali Khan,Actor,5745,tt8108274,Tanhaji - The Unsung Warrior,2697700000.0,Blockbuster
43,Saif Ali Khan,Actor,5734,tt9052960,Laal Kaptaan,26890000.0,Disaster
43,Saif Ali Khan,Actor,5526,tt6514196,Baazaar,257000000.0,Flop
43,Saif Ali Khan,Actor,3697,tt6102396,Kaalakaandi,47850000.0,Disaster
43,Saif Ali Khan,Actor,3623,tt5745450,Chef,62300000.0,Disaster
43,Saif Ali Khan,Actor,3471,tt4909752,Rangoon,208700000.0,Disaster
43,Saif Ali Khan,Actor,2979,tt3469244,Phantom,514450000.0,Flop
43,Saif Ali Khan,Actor,2410,tt3017412,Happy Ending,223125000.0,Disaster
43,Saif Ali Khan,Actor,2269,tt3036740,Humshakals,527350000.0,Flop
43,Saif Ali Khan,Actor,1865,tt2551378,Bullet Raja,327500000.0,Flop
43,Saif Ali Khan,Actor,762,tt2436516,Go Goa Gone,242400000.0,Flop
43,Saif Ali Khan,Actor,1223,tt1375789,Race 2,934850000.0,Semi Hit
43,Saif Ali Khan,Actor,652,tt2168910,Cocktail,744800000.0,Hit
43,Saif Ali Khan,Actor,16,tt1395025,Agent Vinod,439550000.0,Flop
43,Saif Ali Khan,Actor,39,tt1848771,Aarakshan,418900000.0,Flop
43,Saif Ali Khan,Actor,158,tt1185442,Kurbaan,233450000.0,Flop
43,Saif Ali Khan,Actor,138,tt1275863,Love Aaj Kal,665600000.0,Hit
43,Saif Ali Khan,Actor,1075,tt0205380,Sanam Teri Kasam,450000.0,Disaster
43,Saif Ali Khan,Actor,205,tt1191138,Thoda Pyaar Thoda Magic,216700000.0,Flop
43,Saif Ali Khan,Actor,204,tt0995752,Tashan,293500000.0,Below Average
43,Saif Ali Khan,Actor,190,tt1017456,Race,608300000.0,Hit
43,Saif Ali Khan,Actor,341,tt0833553,Ta Ra Rum Pum,384450000.0,Semi Hit
43,Saif Ali Khan,Actor,353,tt0476819,Nehlle Pe Dehlla,32900000.0,Disaster
43,Saif Ali Khan,Actor,346,tt0459605,Eklavya - The Royal Guard,188750000.0,Flop
43,Saif Ali Khan,Actor,306,tt0488414,Omkara,232200000.0,Flop
43,Saif Ali Khan,Actor,281,tt0412308,Being Cyrus,39050000.0,Flop
43,Saif Ali Khan,Actor,395,tt0456165,Salaam Namaste,261950000.0,Hit
43,Saif Ali Khan,Actor,404,tt0437407,Parineeta,167875000.0,Below Average
43,Saif Ali Khan,Actor,456,tt0378072,Hum Tum,216350000.0,Hit
43,Saif Ali Khan,Actor,478,tt0352314,Ek Hasina Thi,46400000.0,Flop
43,Saif Ali Khan,Actor,512,,L.O.C Kargil,176400000.0,Flop
43,Saif Ali Khan,Actor,508,tt0347304,Kal Ho Naa Ho,385500000.0,Hit
43,Saif Ali Khan,Actor,1196,tt0349333,Darna Mana Hai,51450000.0,Flop
43,Saif Ali Khan,Actor,612,tt0248216,Na Tum Jaano Na Hum,81400000.0,Disaster
43,Saif Ali Khan,Actor,686,tt0299108,Rehnaa Hai Teree Dil Mein,55200000.0,Flop
43,Saif Ali Khan,Actor,664,tt0292490,Dil Chahta Hai,200200000.0,Average
43,Saif Ali Khan,Actor,879,tt0287537,Love Ke Liye Kuch Bhi Karega,55650000.0,Flop
43,Saif Ali Khan,Actor,750,tt0250483,Kya Kehna,121700000.0,Super Hit
43,Saif Ali Khan,Actor,992,tt0216817,Hum Saath Saath Hain,391750000.0,Blockbuster
43,Saif Ali Khan,Actor,2445,tt0284811,Aarzoo,55950000.0,Flop
43,Saif Ali Khan,Actor,2452,tt0206067,Kachche Dhaage,161900000.0,Hit
43,Saif Ali Khan,Actor,2558,tt0286707,Humse Badhkar Kaun,23000000.0,Flop
43,Saif Ali Khan,Actor,2578,,Keemat,51800000.0,Flop
43,Saif Ali Khan,Actor,2644,tt0287065,Udaan,13850000.0,Disaster
43,Saif Ali Khan,Actor,2649,tt0172534,Hameshaa,16200000.0,Disaster
43,Saif Ali Khan,Actor,2771,tt0322027,Dil Tera Diwana,35800000.0,Flop
43,Saif Ali Khan,Actor,2802,tt0117983,Tu Chor Main Sipahi,61950000.0,Below Average
43,Saif Ali Khan,Actor,2818,tt0172163,Bambai Ka Babu,18375000.0,Disaster
43,Saif Ali Khan,Actor,2833,tt0338960,Ek Tha Raja,26575000.0,Flop
43,Saif Ali Khan,Actor,3015,tt0343048,Surakshaa,38225000.0,Below Average
43,Saif Ali Khan,Actor,3062,tt0112269,Aao Pyar Karen,14325000.0,Flop
43,Saif Ali Khan,Actor,3064,tt0111780,Yaar Gaddar,24000000.0,Flop
43,Saif Ali Khan,Actor,3074,tt0110438,Main Khiladi Tu Anari,78825000.0,Hit
43,Saif Ali Khan,Actor,3138,tt0111793,Yeh Dillagi,57200000.0,Hit
43,Saif Ali Khan,Actor,3166,tt0121395,Imtihan,30875000.0,Flop
43,Saif Ali Khan,Actor,3842,,Pehchaan,,
43,Saif Ali Khan,Actor,3908,,Aashik Aawara,,
43,Saif Ali Khan,Actor,3913,,Parampara,,
43,Saif Ali Khan,Producer,5748,tt9248952,Jawaani Jaaneman,245800000.0,Flop
43,Saif Ali Khan,Producer,2410,tt3017412,Happy Ending,223125000.0,Disaster
43,Saif Ali Khan,Producer,2272,tt3716142,Lekar Hum Deewana Dil,29885000.0,Disaster
43,Saif Ali Khan,Producer,762,tt2436516,Go Goa Gone,242400000.0,Flop
43,Saif Ali Khan,Producer,652,tt2168910,Cocktail,744800000.0,Hit
43,Saif Ali Khan,Producer,16,tt1395025,Agent Vinod,439550000.0,Flop
43,Saif Ali Khan,Producer,138,tt1275863,Love Aaj Kal,665600000.0,Hit
44,Ajay Devgn,Actor,5745,tt8108274,Tanhaji - The Unsung Warrior,2697700000.0,Blockbuster
44,Ajay Devgn,Actor,5651,tt8647400,De De Pyaar De,945000000.0,Semi Hit
44,Ajay Devgn,Actor,5607,tt7639372,Total Dhamaal,1500750000.0,Hit
44,Ajay Devgn,Actor,3729,tt7363076,Raid,980200000.0,Hit
44,Ajay Devgn,Actor,3630,tt1806913,Golmaal Again,2055000000.0,Blockbuster
44,Ajay Devgn,Actor,3590,tt4906960,Baadshaho,657750000.0,Flop
44,Ajay Devgn,Actor,3401,tt3771536,Shivaay,848350000.0,Below Average
44,Ajay Devgn,Actor,2904,tt4430212,Drishyam,686650000.0,Average
