imdb_id,title,year,rating,votes
tt9680136,Pati Patni Aur Woh,2019,5.7,"5,951"
tt0156581,Griha Pravesh,1979,7.7,99
tt2176013,Jab Tak Hai Jaan,2012,6.7,"51,634"
tt0248135,Khudgarz,1987,5.8,291
tt0213769,Khuda Ka Banda,1957,-,-
tt2701096,Aadhi Zindagi Aadhi Maut,1986,-,-
tt4206190,Kaaki,1992,-,-
tt0381046,Bhai Aakhir Bhai Hota Hai,1982,-,-
tt0154148,Anjali,1957,-,-
tt0273323,Mukti,II 1937,-,-
tt11095208,Beautiful,III 2019,8.0,10
tt2855066,Kartoot,1988,-,-
tt4884648,Ek Main Ek Tum,2005,-,-
tt7624840,Paharganj,2019,4.5,773
tt0214025,Punjab Lancers,1937,-,-
tt0366593,Hum Farishte Nahin,1988,4.9,14
tt2406636,Bhoot Returns,2012,2.5,509
tt7191668,The Rally,2017,7.5,250
-,Shooter,2021,-,-
tt0115558,Apne Dam Par,1996,5.7,41
tt3949306,Teerth Yatra,1958,-,-
tt0055045,Khiladi,1961,-,-
tt0323415,Nishad,2002,5.7,7
tt4959190,Pyar Ki Ladai,2003,-,-
tt2955062,Pyaasi Mamta,1986,-,-
tt4814316,Bhedi Lutera,1955,-,-
tt0446118,Dand Nayak,1998,3.7,22
tt7430722,War,2019,6.5,"20,008"
tt1224454,Sirf....: Life Looks Greener on the Other Side,2008,5.9,95
tt0376309,Vish Vaman,1936,-,-
tt0362111,'Sambandh',1969,6.6,16
tt0151063,Insaaf,1937,-,-
tt3776118,Zakhmi Kali,1990,-,-
tt2814372,Gippi,2013,5.6,787
tt0156445,Daasi,1944,-,-
tt0482670,Aaja Re O Sajana,1994,-,-
tt2705438,Sangdill,1981,-,-
tt2958718,Machalta Shabaab,1990,-,-
tt0332351,Rimjhim,1949,-,-
tt2690740,Sone Ki Zanjeer,1992,-,-
tt2777040,Khul Ja Sim Sim,1956,5.6,5
tt4467202,Hero,V 2015,3.5,"2,326"
tt11675884,The Journey Weekend Night,2020,6.1,7
tt10014132,Jai Chhathi Maa,2019,7.8,8
-,Bunty Aur Babli 2,2021,-,-
tt0231344,Chattan Singh,1974,6.6,5
tt0038931,Shahjehan,1946,6.9,30
tt0243239,Ek Din Ka Sultan,1945,3.8,5
tt4976480,Maa Durga Shakti,1999,-,-
tt4683430,Kamini,1958,-,-
tt0079749,Adventures of Ali-Baba and the Forty Thieves,1980,6.2,503
tt5613834,A Gentleman,2017,6.2,"5,058"
tt8479688,Nakkash,2019,7.2,34
tt3669214,Jaan Tere Liye,1995,-,-
tt3562376,Banke Sanwaria,1962,-,-
tt0133188,Rustom Sohrab,1967,6.2,23
tt0094299,Watan Ke Rakhwale,1987,5.7,106
tt0079584,Mr. Natwarlal,1979,6.6,"1,320"
tt0153545,Vijeta,1982,7.3,270
tt0087736,Mohan Joshi Hazir Ho!,1984,7.1,153
tt0251195,Maharani,1934,-,-
-,12 Years,,-,-
tt0346870,Dilbar,1994,3.9,20
-,Sleeper Cells,,-,-
tt0230294,Hip Hip Hurray,1984,7.0,83
tt2858686,Saat Ladkiyan,1989,-,-
tt2735176,Is Paar Ya Us Paar,1990,-,-
tt0177482,Aadhi Raat,1950,6.7,9
tt7168168,Baiyko,2017,-,-
tt0376697,Kanoon Aur Mujrim,1981,-,-
tt4896986,Khaufnak Samundaar,2000,-,-
tt0391547,Zakhmi Rooh,1993,5.5,14
tt0448454,Ek Hi Maqsad,1988,4.9,16
tt0429775,Chowki No.11,1978,-,-
tt0272845,Sipahi Ki Sajni,1936,-,-
tt0389304,Ram Bhakta Vibishan,1958,-,-
tt8281084,I'm in Love,2007,-,-
tt6046994,Dongri Ka Raja,2016,3.9,153
tt0384823,Badnami,1946,-,-
tt0135061,Yahudi Ki Ladki,1957,-,-
tt0205968,Gharwali Baharwali,1998,4.6,628
tt0378019,Haqdar,1946,-,-
tt0178173,Aakhri Dao,I 1958,6.4,16
tt7112556,Achanak,II 1988,-,-
tt4593814,Sampoorna Ramaayan,1996,-,-
-,Anek,2021,-,-
tt0387585,Shamshire Arab,1935,-,-
tt0134837,Naata,1955,7.5,13
tt0409527,Shabd,2005,5.1,"1,350"
tt0272264,Pujarin,1936,-,-
tt0254737,Rivaaj,1972,6.7,11
tt0157958,Magroor,1979,6.5,10
tt0214071,Sampoorna Teerth Yatra,1970,-,-
tt0116730,Jurmana,1996,5.5,30
tt3513170,Jawani Ka Rog,1988,-,-
tt13514756,Belagaam,2019,-,-
tt4406476,Tasveer Mere Sanam,1996,-,-
tt0133024,Ishq,1997,6.9,"9,994"
tt0497915,Gunda,1998,7.3,"9,874"
tt4677996,Japani Gudiya,1958,-,-
tt2077803,Namah Shivaya Shantaya,2009,6.1,12
tt7335176,Haseena,2018,4.4,92
tt5638500,1920 London,2016,4.1,"1,530"
tt4766298,Indra Leela,1956,-,-
tt0129370,Shirin Farhad,1956,7.2,30
tt0156785,Meghdoot,1945,6.4,9
tt0388293,Nai Umar Ki Nai Fasal,1965,6.3,13
tt0330943,Subhadra,1946,-,-
tt0352314,Ek Hasina Thi,2004,7.5,"6,903"
tt0363413,Agni Pankh,2004,4.4,107
tt0385085,Mauji Jeevan,1944,-,-
tt0077392,Daku Aur Jawan,1978,5.4,15
tt3522536,Shabnam Sharab Ban Gayee,1990,-,-
tt2649388,Fauji,1976,-,-
tt1848771,Aarakshan,2011,6.2,"5,109"
tt5307094,Filmi Duniya Filmi Log,1976,-,-
tt11142762,Pagglait,2021,7.0,"5,445"
tt0178202,Aas,1953,5.1,13
tt7405336,KHATA-Kaash Humse Na Hoti,2018,-,-
tt2782398,Kaun Ho Tum,1970,-,-
tt0165613,Alibaba Marjinaa,1977,6.7,27
tt10235600,Kaali Khuhi,2020,3.4,996
tt1573873,Naach Ghar,1959,-,-
tt0240366,Bandhani,1987,-,-
tt0071083,27 Down,1974,6.9,190
-,Mom's Coming,2022,-,-
tt1210356,"Raat Gayi, Baat Gayi?",2009,6.3,532
tt0357432,Apna Bhi Koi Hota,1984,-,-
tt1830786,Rascals,2011,2.9,"2,646"
tt3044882,Nasha,2013,3.2,"1,202"
tt0157451,Chakravyuha,1978,6.4,40
tt0139635,Tamasha,1952,7.6,38
tt0178392,Droh Kaal,1994,7.6,379
tt6467380,Hind Ka Napak Ko Jawab,2017,6.6,"3,983"
tt5308390,Habba Khatoon,1978,-,-
tt2668882,Rani Mera Naam,2000,-,-
tt3495030,Dum Laga Ke Haisha,2015,7.5,"18,313"
tt4807340,Bud Naseeb,1986,-,-
tt0861703,Dil Kitna Nadan Hai,1997,6.0,23
tt3689290,Phool Aur Kaliyan,1960,-,-
tt4428254,Vishnu Putra,2004,-,-
tt0232490,Pyaar Ki Maar,1935,-,-
-,Rashna:The Ray of Light,,-,-
tt0243355,Kasam Vardi Kee,1989,4.6,12
tt0230269,Hum Do Hamare Do,1984,5.2,11
tt9033670,Mausam Ikrar Ke Do Pal Pyar Ke,2018,2.3,7
tt0213609,Dev Kanya,1946,-,-
tt0246567,Diksha,1991,7.1,169
-,Raj Nandini,,-,-
tt5336260,Case of Bisarpani,2015,-,-
tt0374256,Surya,II 2004,-,-
tt0106204,Aankhen,1993,6.7,"1,873"
tt6169720,Boichek,2017,6.3,24
tt4879116,Bhog Ras,2005,-,-
tt0021594,The Light of the World,1931,6.2,111
-,Mirage,VI,-,-
tt0268450,Mehmaan,1953,-,-
-,Hatyari,,-,-
tt4554354,Hotel Beautifool,2017,5.8,10
tt1149370,Alingan,1974,-,-
tt0233279,Bade Ghar Ki Bahu,1960,-,-
tt4882578,Nasheeli Naukrani,2005,-,-
tt2009521,Mawali No.1,2002,3.9,7
tt0238591,Sham Ghansham,1998,3.5,60
tt0311401,Kissaa Kursee Kaa,1978,7.2,125
tt0339622,Sandhya,2003,6.1,16
tt9176296,Dolly Kitty and Those Twinkling Stars,2019,5.4,"4,800"
tt1027799,Aaj Ka Gunda,2001,4.8,22
-,Shame,V,-,-
tt0415820,Ghar Grihasti,2004,4.1,127
tt11000002,Tute Khwab,2019,-,-
tt0328177,Naya Bakra,1979,5.4,12
tt0357726,Harishchandra Taramati,1963,6.4,14
tt2769422,Elephant Queen,1961,-,-
tt7806446,Roop Basant,1949,-,-
tt0824414,Vandana,1975,7.4,25
tt2408040,B.A. Pass,2012,6.4,"3,631"
tt4879464,Best Partner,2005,-,-
tt0232626,Shareef Budmaash,1973,6.8,52
tt0383259,Char Diwari,1961,6.6,23
tt0139548,Purnima,1965,6.7,40
tt0122427,Chaalbaaz,1989,6.8,"1,461"
tt0099429,Dil,1990,6.7,"4,970"
tt0341455,Makdee,2002,7.4,"1,758"
tt4190220,Zed Plus,2014,6.4,438
tt2153500,What Happened Then... !!!,2002,-,-
tt0215488,Alakh Niranjan,1950,-,-
tt0262703,Prem Tapasya,1983,6.1,25
tt4738640,Maya Nagri,1957,-,-
tt0357736,Heer,1956,4.8,12
tt8852344,Bajra Vs Burger,2018,-,-
tt0150327,Dilara,1934,-,-
tt7013488,127 B,2017,6.6,25
tt10711328,Avantika,2020,-,-
tt1213855,Dial 100,2001,-,-
tt3532670,Julie Dancer,1991,-,-
tt3746572,Saali Poori Gharwali,2000,-,-
tt0414511,Shrimati 420,1956,-,-
tt6543110,Pataliputhra,2010,-,-
tt2728362,Rangeela No.1,2003,-,-
tt0156994,Samaj Ko Badal Dalo,1947,-,-
tt0193137,Ennavo Nadikkaradhu,1991,3.9,7
tt0231263,Bhishma,1937,-,-
tt0359778,Ooparwala Jane,1977,-,-
tt3808114,Hasina Dacait,2001,-,-
tt2320628,Chudail,1997,5.3,9
tt0236312,Hum Bhi Insaan Hain,1948,7.1,16
tt8929946,Rashtraputra,2018,5.7,23
tt4651516,Aaj Watan Ne Humen Pukara,1968,-,-
tt0482669,Aaj Ka Samson,1991,3.2,13
tt2726796,Jungle Ki Sherni,2001,6.0,10
-,Musafir,II,-,-
tt10438260,Love by Chance,2019,-,-
tt2761572,Sab Ka Ustad,1965,-,-
tt0362797,Karmyudh,1985,4.4,15
tt9476914,Puraskar,1948,-,-
tt2784582,Kuk Doo Koo,1985,-,-
tt0158694,Kal Ki Awaz,1992,6.3,63
tt4232066,Once Again,2018,7.0,836
-,Secret Pocketmaar,2021,-,-
tt1183946,The Stoneman Murders,2009,7.4,"2,684"
-,Showtime - A Mocumentry,,-,-
tt13848418,Dilliwaliyaan,2020,-,-
tt0320394,Sajan,1969,7.1,62
tt0375906,Laheri Cameraman,1944,-,-
tt0269438,Khidki,1948,-,-
tt0232513,Rakhi Rakhi,1969,-,-
tt10133440,Mastani Girls,2007,-,-
tt0351183,Krantikari,1997,6.4,46
tt3689522,Rangeela Raja,1960,-,-
tt0233808,Godmother,1999,6.7,201
tt3635436,Mamta Ki Saugandh,1994,-,-
-,Unwoven Threads of Kashi,,-,-
tt3628856,Karmveer,1980,7.6,15
tt0315632,Road,I 2002,5.6,"1,183"
tt3549616,Aaj Ki Raat,1992,-,-
tt0081219,The Naxalites,1980,6.4,17
tt0134996,Teerandaz,1955,-,-
tt0367674,Dost Aur Dushman,1971,-,-
tt4971282,Salasar Ke Balaji,2000,-,-
tt7320288,Rajdarshan,2017,-,-
tt4434038,Haqdar,1964,-,-
tt2579976,Johny Ustad,1984,5.5,12
tt4428632,Hey Johney,1985,-,-
tt0232208,O Tera Kya Kahna,1959,-,-
tt0061378,Baharon Ke Sapne,1967,7.5,76
-,Shashank,2021,-,-
tt0155286,Tower House,1962,5.2,25
tt0234735,Silver King,1935,-,-
tt13773882,Madam Chief Minister,2021,4.6,"1,035"
tt8108208,Why Cheat India,2019,6.0,"2,396"
tt12758104,Beauty Queen,1989,-,-
tt1087644,Sarfarosh-E-Hind,1999,-,-
-,Rajyaveeran,,-,-
tt0420196,Sitamgar,1985,6.7,54
tt1720254,Thank You,I 2011,4.7,"5,357"
tt0387566,School Master,1959,-,-
tt0151285,Lahu Ke Do Rang,1979,6.1,86
tt2716100,Jeevan Sandhya,1984,-,-
tt3477214,Kaun Kitney Paani Mein,2015,6.1,454
-,Damned Graveyard,2021,-,-
tt3711202,Qatil Chandalini,1998,-,-
tt0243587,Sumbandh,1982,5.9,10
tt0369624,Khooni Ilaaka: The Prohibited Area,1999,5.8,20
tt0363632,Gentleman,1989,5.0,41
tt3635490,Pyar Hua Dheere Dheere,1993,-,-
tt0075977,Ek Hi Raasta,1977,6.2,25
tt2887890,Pyar Deewana Hota Hain,1992,-,-
tt0052154,Sadhna,1958,7.2,65
tt4675850,Do Dilon Ki Sangam,1993,-,-
tt0178562,Hazaar Chaurasi Ki Maa,1998,7.2,271
tt0376339,Woh Phir Nahin Aaye,1981,-,-
tt0239514,Jwalamukhi,1980,5.9,27
tt0144023,Yatrik,1952,8.6,7
tt0373286,Sangam,1954,-,-
tt0403276,Mashooq,1992,5.4,40
-,Lollypop Since 1947,,-,-
tt0417445,Attention,1946,-,-
tt3696192,Singh Is Bliing,2015,5.0,"7,695"
tt7441812,Kalankini Based on the Novel by Gulshan Nanda 1993,1993,-,-
tt0262242,Asha Jyoti,1984,6.3,43
tt2338862,Chemistry,2013,5.1,7
tt0489560,Shaadi Se Pehle,2006,4.1,730
tt4896960,Scribbles on Akka,2000,-,-
tt0156782,Meenakshi,1942,7.2,12
tt0301240,Moksha: Salvation,2001,6.2,385
tt3827434,Yeti,2014,-,-
tt1176960,One Two Three,2008,5.3,"2,473"
tt4643782,Amdavad Junction,2013,4.4,16
tt4815964,Africa,1954,-,-
tt2126282,Ekk Deewana Tha,2012,5.9,"2,927"
tt2337867,Choron Ki Baraat,2015,-,-
tt0383386,Guru,2003,5.5,70
tt10173122,Diwana Tere Dil Ka,1997,-,-
tt1147527,Doraemon: Nobita and the Knights on Dinosaurs,1987,6.6,215
tt0213511,Bhaktaraj,1943,-,-
tt2897300,Toote Dil,1980,-,-
tt4657784,Bachchon Ka Khel,1983,-,-
tt0206067,Kachche Dhaage,1999,6.0,"1,408"
tt2671344,Birbal My Brother,1973,-,-
tt0364658,Shama,1981,6.9,13
-,Trapped in Hell,,-,-
tt2855648,Madras Cafe,2013,7.7,"23,083"
tt2888072,Vasna,1991,2.8,5
tt2739318,Jeb Katari,1997,-,-
tt3509180,Trishala Ka Laal,1978,-,-
tt0256355,Rustom-E-Rome,1964,6.4,5
-,Kankaal,,-,-
tt0244205,Samsheer,1953,-,-
tt1247670,Kanhaiyaa,1981,5.4,5
tt0177480,Aadharshila,1982,6.2,18
tt2679070,Bhootni,2000,-,-
tt0373927,Intezar,1973,5.8,5
tt0805331,Inspector Kiran,2004,-,-
tt0234724,Shor,1972,7.2,329
tt0370800,Jalpari,1952,-,-
tt0178180,Aakraman,1975,6.3,44
tt13774606,Gun Pe Done,2019,-,-
tt0213734,Jai Bhawani,1961,-,-
tt0389135,Mahasati Savitri,1955,-,-
tt0259390,Ladki,1953,5.8,15
tt1907761,Stanley Ka Dabba,2011,7.8,"6,359"
tt0235344,Dil Farosh,1937,-,-
tt12788586,Perversion,2020,-,-
tt0155521,Bahadur Pratap,1947,-,-
tt2185084,From Sydney with Love,2012,6.2,69
tt4087770,Balwinder Singh Famous Ho Gaya,2014,3.6,49
tt0370383,Call Girl,1974,6.6,24
tt0427522,Mera Jiwan,1976,-,-
tt0158626,Gaali,1944,-,-
tt0267367,Char Din,1949,-,-
tt0363002,Qaidi,1984,6.1,29
tt3967962,Anokha Anubhav,2003,-,-
tt0259547,Samar,1998,7.5,31
tt12183460,Parinda,2019,-,-
tt1855268,Main Krishna Hoon,2013,5.4,182
-,Vo Ladki,2022,-,-
tt2107838,The Spirit of Mumbai,2014,7.4,19
tt0212965,Girls' Hostel,1962,4.4,9
tt1544559,Jaadui Pankh Aur Anya Kahaniyan,2010,-,-
tt1020899,Say Salaam India: 'Let's Bring the Cup Home',2007,6.3,89
tt1667838,I Hate Luv Storys,2010,5.6,"7,603"
tt3021244,Chaarfutiya Chhokare,2014,6.0,36
-,Aparajitha Ayodhya,2021,-,-
tt2431608,Neel Parbat Ke Paar,2002,-,-
tt0440044,Antim Nyay,1993,3.4,18
tt0231911,Kismet Ki Kasauti,1934,-,-
tt5650246,The Golden Boyz,2016,-,-
tt4916048,Island City,2015,6.8,313
-,Untitled Sejal Shah Project,2021,-,-
tt0213164,Poonji,1943,-,-
tt4971292,Uyirile Kalanthathu,2000,6.7,163
tt1058030,Wayda,1940,-,-
tt0236403,Laheri Lutera,1937,-,-
tt0374151,Raat Ke Andhere Mein,1987,4.3,9
tt0440043,Anokhi Chaal,1995,-,-
tt0427400,Jaaydaad,1989,4.4,15
tt3478806,Adi Manav,1977,-,-
tt0268131,Alag Alag,1985,6.3,84
tt1385965,Rajadurai,1993,-,-
tt12728388,Zindagi Mumbai,2020,-,-
tt2808268,Kali Dada,1987,-,-
tt2808266,Kanoon Kanoon Hai,1987,-,-
tt0273804,Mehndi,1998,3.4,294
tt0215890,'Ferry',1954,5.8,28
tt7317342,Call for Fun,2017,5.6,36
tt0358942,Apna Khoon,1978,5.7,15
tt2008498,Do Numbri,1998,3.9,23
tt3177630,Nirakar Chhaya,2007,7.5,8
tt3238282,Yeh Ishq Ishq Hain,1997,-,-
tt0138315,Basant,1942,6.8,21
tt0287081,Ustadon Ke Ustad,1998,4.5,38
tt4616454,Footpath Ni Rani,1984,-,-
tt0369212,Abu Kaliya,1990,-,-
tt13773494,Compromise,2018,-,-
tt0231506,Duniya Nachegi,1967,-,-
tt4110568,Dil Dhadakne Do,2015,6.9,"15,377"
tt2421260,The Bankrupts,2014,-,-
tt13445924,The Incomplete Man,2021,-,-
-,Janam,,-,-
tt12467352,Vidhan,2020,-,-
tt10331574,SOS Talk,2015,-,-
tt3648170,Shahi Farman,1961,-,-
-,Couching Tiger Mannu,,-,-
tt6346954,Shor Se Shuruaat,2016,6.7,142
tt0266400,Chandrasena,1935,4.2,10
tt0813996,Alag: He Is Different.... He Is Alone...,2006,3.8,"1,164"
tt5308356,Daan Dahej,1978,-,-
tt0156254,Adhi Raat Ke Baad,1965,6.6,28
tt0439662,Fanaa,2006,7.2,"31,167"
tt0230668,Pujarini,1935,-,-
tt0378295,Magic House,1935,-,-
tt0119295,Himalay Putra,1997,5.0,126
tt1144441,Qatil Haseeno Ka,2001,3.5,6
tt0886539,Luck by Chance,2009,7.1,"9,587"
tt0260077,Hotel,1981,6.2,94
tt0105599,Tirangaa,1992,6.9,"1,847"
tt2881510,Badnam Gali,1990,-,-
tt0176012,Patthar Ke Sanam,1967,6.6,139
tt4885314,Waqt Karta Jo Wafa,2005,-,-
tt0409724,Bardaasht,2004,5.9,651
tt0177504,Aaja Sanam,1968,6.7,14
tt0213928,Naya Raasta,1953,-,-
tt0232745,Swarg Ki Sidhi,1935,-,-
tt3671424,Main Inteqam Loongi,1995,-,-
tt0326745,Baaghi,2000,4.2,202
tt3592020,Neighbours,I 2014,3.2,42
tt0242721,Nav Durga,1953,-,-
tt0448374,Bandhan Baahon Ka,1988,-,-
tt4665344,Chor Bazaari,2015,4.7,22
tt0373959,Kangan,1971,6.6,16
tt0297781,Bhanwar,1976,6.2,24
tt0231795,Insaaf,1956,-,-
tt2497692,Mumbai Shooters,2012,-,-
tt1058549,Mahfil,1981,-,-
tt4936532,Be Parda,2005,-,-
tt0156787,Mehmaan,1972,-,-
tt3887574,Diler Hasina,1960,-,-
tt0280395,Adhar,1945,-,-
tt4882066,Jawani Ki Chubhan,2005,-,-
tt6543194,Journey to Petra Global,2011,-,-
tt0829104,Badkaar,1986,6.7,7
tt0378177,Kaanoon Ki Awaaz,1989,4.1,9
tt2187972,Shirin Farhad Ki Toh Nikal Padi,2012,4.2,"1,017"
tt7065000,Pick Pocket,1946,-,-
tt10846072,Delhi Bus,2018,-,-
tt3377498,Karwat,1982,3.8,5
tt0214603,Country Girl,1936,-,-
tt2748972,Anyay Hi Anyay,1997,-,-
tt0154413,Dil Daulat Duniya,1972,6.8,55
tt12502244,Home Stories,2020,6.6,18
tt1027867,Veer,1995,3.8,30
tt6890592,Bandit Queen-2,2013,-,-
tt2378057,?: A Question Mark,2012,5.7,319
tt9476406,Ghajni,1943,-,-
tt0388824,Chandrashekhar Azad,1963,-,-
tt0158869,Pyas,1941,-,-
tt4302144,Ranthambore,2014,-,-
tt0087886,Paroma,1985,6.6,156
tt0200087,Sarfarosh,1999,8.1,"24,161"
tt0441048,Dhoom 2,2006,6.5,"24,203"
tt0299108,Rehnaa Hai Terre Dil Mein,2001,7.6,"7,554"
tt8458170,Khejdi,2018,8.0,25
tt2417560,Filmistaan,2012,7.3,"3,333"
tt0214906,Malkin,1953,-,-
tt5764096,Hindi Medium,2017,7.8,"23,912"
tt0242853,Sardar,1967,7.3,10
tt0044362,Annadata,1952,-,-
tt0864804,Kashmir Ki Kali,1946,-,-
tt4169250,M.S. Dhoni: The Untold Story,2016,7.8,"41,380"
tt0260336,Sachai Ki Taqat,1989,4.6,37
tt0099076,Awaargi,1990,5.9,148
tt8130558,One Day: Justice Delivered,2019,5.0,"1,025"
tt2690632,Daayen,1997,-,-
tt3155800,Police,1944,-,-
tt3744094,Khooni Kaala Jadu,2000,6.4,9
tt2211666,Under the Same Sun,I 2015,8.2,20
tt0040408,Gumrah,1948,-,-
tt3844814,Main Hoon Kunwari Dulhan,2001,-,-
tt0055444,Shola Aur Shabnam,1961,7.3,48
-,Playing with Fire Remake,,-,-
tt2589600,Mere Haule Dost,2013,6.7,26
tt7606826,Office #thebrightesthorrorfilm,2017,5.4,13
tt0252594,Keechak Vadha,II 1959,-,-
tt0030305,Jwala,I 1938,-,-
tt0427566,Muqaddama,1990,-,-
tt0253543,Ratnaghar,1955,-,-
tt0361681,Gumsum,1982,5.6,5
tt0178230,Ameer,1954,-,-
tt0147036,Masoom,1960,7.4,22
tt3422462,Bangistan,2015,4.5,"1,143"
tt0211126,Zakhm,1998,7.9,"2,959"
tt0156043,Sanam Teri Kasam,1982,6.0,123
-,Patiala Punch,,-,-
tt6272678,Yeh Kaisa Tigdam,2018,6.1,10
tt1242843,Contract,2008,4.0,229
tt4683366,Ghayal Once Again,2016,6.3,"4,924"
-,Sailing Through Life,,-,-
tt3848054,Pehli Suhagraat,2001,-,-
tt0358267,Wafaa,1972,3.8,11
-,Khel Kood Aur Bhoot,,-,-
tt0384109,Flying Prince,1946,-,-
tt14237536,Brij Kau Birju,2003,-,-
tt4330108,Zakhmi Naagin,2004,-,-
tt0240006,Sohni Mahiwal,1933,-,-
tt5465370,Naam Hai Akira,I 2016,5.9,"3,856"
tt0388389,Sawan Ko Aane Do,1979,7.6,61
tt0357768,Hum Ek Hain,1969,-,-
tt0139549,Pyaar Ka Saagar,1961,6.5,31
tt9766280,Bhangra Paa Le,2020,6.0,276
tt10137174,KUBERA THEEVU,1963,-,-
tt0349618,Insaaf Apne Lahoo Se,1994,4.8,41
tt5310842,Shahzaadi,1957,-,-
tt8333800,2006 Varanasi: The Untold,2018,-,-
tt0042184,Afsar,1950,7.1,19
tt12837532,Narad Vivaah,1989,-,-
tt6629552,Return of Ranveer,2017,-,-
tt5255898,Pyar Bhara Khat,1992,-,-
tt3363402,The Lastbenchers,2014,7.3,29
tt6755870,Lucky & Happy,2017,-,-
tt6232408,Gang of Littles,2016,5.2,6
tt0266832,Espousal,1974,6.1,15
tt13212242,Suttabaazi,2020,6.9,7
tt5316268,Durjan,1996,-,-
tt0290685,Jhuk Gaya Aasman,1968,6.8,155
tt0450092,Play-Boy,1976,-,-
tt0290331,Waqt Hamara Hai,1993,5.9,"1,453"
tt0268345,Hamrahi,1944,6.7,10
tt4411806,Mere Qadam Tere Pyar Mein,1995,-,-
-,No U-Turn 2021 Hindi Drama Movie,,-,-
tt1784356,Bayen Hath Ka Khel,1985,7.0,11
tt3221196,Shah Behram,1955,-,-
tt0204278,Dil Lagake Dekho,1989,4.8,8
tt2779306,Pyar Ki Manzil,1981,-,-
tt0364134,Zakhm,1989,5.0,6
tt0370090,Zimmedaaar,1990,3.3,6
-,Rosie: The Saffron Chapter,,-,-
tt0068929,Maya Darpan,1972,6.9,68
tt2008631,Shera,1999,5.2,54
tt2347289,Bittoo Boss,2012,4.1,362
tt0374303,Ujala,1942,-,-
tt0302524,Ehsaas: The Feeling,2001,5.6,96
tt0075747,Bhumika,1977,7.5,563
tt0157729,Hamari Bahu Alka,1982,6.8,67
tt1045595,Devar,1946,-,-
tt0357709,Goonj,1974,5.8,14
tt0236503,Mirza Sahiban,1933,-,-
tt0125556,Tohfa,1984,5.1,120
tt4203820,Prem Shastra,1999,-,-
tt0034474,Arzoo,1942,-,-
tt0376159,Sati Ahilya,1949,-,-
tt9182954,The Joyous Nights of a Ridiculous Man,2018,-,-
tt0381486,Pensioner,1954,-,-
tt0114232,Ram Shastra,1995,4.2,76
tt9477202,Loafer,1950,-,-
tt4330184,Kalyug 5000,2004,-,-
-,Paranormal Worlds: Based On True Events,,-,-
tt0156950,Reshmi Rumal,1961,4.9,8
tt0068531,Ek Adhuri Kahani,1972,7.7,10
tt0395701,Papa the Great,2000,5.4,64
tt0213034,Kisise Na Kehna,1942,-,-
tt2613942,Dehraadun Diary,2013,5.6,50
tt0115620,Bandish,1996,4.4,64
tt0154733,Khilona,1942,-,-
tt2942606,Preetam More Ganga Teere,1985,-,-
tt9033366,Shaheed- E- Aazam,2018,6.1,7
tt11519590,Blood Relation,2015,6.3,6
tt0360828,Nannha Shikari,1973,-,-
tt0229953,Achha Bura,1972,-,-
tt0232536,Rishta To Ho Aisa,1992,-,-
tt0345415,Hunterwali Ki Beti,1943,-,-
tt7320332,Rahenge Sadaa Gardish Mein Taare,2017,5.6,12
tt0230357,Jal Mahal,1980,5.7,15
tt0474747,Jaan-E-Wafa,1990,-,-
tt0214110,Shaan,1950,-,-
tt5352184,Gadh: When the Limit is Reached,2009,-,-
tt3709344,City Lights,2014,7.3,"4,730"
tt3548430,Jungle Mein Oye Oye,1990,-,-
tt0176128,Sehra,1963,6.0,40
tt2459166,Jaanejaan,1983,4.2,5
tt8992946,Cargo,I 2019,5.7,"2,519"
tt4984634,Jungle Rowdy,1986,-,-
tt0158587,Dhund,1973,7.2,517
tt11688770,Shubh Raatri,2020,4.5,65
tt6896400,Respect Her,2015,-,-
tt13788046,Yug the law of karma,2021,9.0,7
tt2617830,Kasam Kali Ki,1991,-,-
tt2674258,Ramwati,1991,3.2,6
tt0372823,Chintamani Surdas,1988,-,-
tt0361046,Tere Pyaar Mein,1978,5.9,7
tt0234021,Kaun Kisika,1939,-,-
tt0487148,Chand Bujh Gaya,2005,6.9,51
tt4525982,Neelambari,2003,7.7,9
tt0362198,Struggle,1936,-,-
tt2257284,Line of Descent,2019,4.8,441
tt2202086,Ab Tak Chhappan 2,2015,5.8,"1,324"
tt0373814,Ek Shola,1956,4.4,9
tt0104561,Jo Jeeta Wohi Sikandar,1992,8.2,"21,877"
tt9476584,Kala Patthar,1944,-,-
tt7853242,Love Per Square Foot,2018,7.2,"7,439"
tt0978642,Masoom,1996,5.8,94
tt0155407,Zara Bachke,1959,-,-
tt6514218,Noblemen,2018,5.7,211
tt0758053,Saawariya,2007,5.2,"7,372"
tt0231097,Aflatoon,1937,-,-
tt0244430,Biwi Aur Makan,1966,7.1,44
tt0245825,Chal Mere Bhai,2000,4.7,"2,933"
tt0157843,Jagga Daku,1959,-,-
tt2751052,Chotu Ka Badla,1990,-,-
tt0141826,Singaar,1949,6.8,9
tt0050956,Sharada,1957,6.5,101
tt0808306,Honeymoon Travels Pvt. Ltd.,2007,6.1,"2,364"
tt0389440,Teen Batti Char Raasta,1953,7.3,17
tt0239427,Ghar Ki Shobha,1944,-,-
tt2613186,Raeeszada,1976,-,-
tt2748626,Maa Baap,1987,-,-
tt0315777,Ansh: The Deadly Part,2002,6.4,50
tt0157845,Bajrangbali,1976,7.8,84
